Date,CAN_05BB001
2005-06-02,3884.60601266382
2005-06-03,4096.49361335457
2005-06-04,4273.0666139302
2005-06-05,4555.5834148512
2005-06-06,4626.21261508145
2005-06-07,4590.89801496633
2005-06-08,4167.12281358482
2005-06-09,3778.66221231844
2005-06-10,3531.46001151256
2005-06-11,3496.14541139743
2005-06-12,3450.23632347616
2005-06-13,3446.70491735045
2005-06-14,3319.57241082181
2005-06-15,3022.92971596895
2005-06-16,2722.75561499038
2005-06-17,2676.84679649813
2005-06-18,4732.15641542683
2005-06-19,5014.67321634783
2005-06-20,4908.72941600246
2005-06-21,5085.30241657809
2005-06-22,5650.3360184201
2005-06-23,5897.53821922597
2005-06-24,4979.35861623271
2005-06-25,4343.69581416045
2005-06-26,4096.49361335457
2005-06-27,3813.97681243356
2005-06-28,4025.86441312432
2005-06-29,4273.0666139302
2005-06-30,4308.38121404532
2005-07-01,4484.95421462095
2005-07-02,4308.38121404532
2005-07-03,3884.60601266382
2005-07-04,3474.95670521416
2005-07-05,3270.13191677483
2005-07-06,3566.77461162769
2005-07-07,4096.49361335457
2005-07-08,3708.03301208819
2005-07-09,3520.86552370642
2005-07-10,3273.66332290054
2005-07-11,2938.17462180684
2005-07-12,2772.19610903736
2005-07-13,2800.44789690107
2005-07-14,2800.44789690107
2005-07-15,2655.65782088584
2005-07-16,2698.0355026814
2005-07-17,2948.76910961299
2005-07-18,2888.73439718888
2005-07-19,3167.71952255516
2005-07-20,3107.68481013105
2005-07-21,2807.51070915249
2005-07-22,2652.12641476013
2005-07-23,2938.17462180684
2005-07-24,3093.5589161992
2005-07-25,2807.51070915249
2005-07-26,2510.86801429963
2005-07-27,2298.98041360887
2005-07-28,2203.63110106964
2005-07-29,2238.94570118477
2005-07-30,2267.19721961946
2005-07-31,2228.35121337862
2005-08-01,2231.88275421884
2005-08-02,2249.5400542764
2005-08-03,2097.68730072426
2005-08-04,1931.70865324027
2005-08-05,1815.17049980326
2005-08-06,1786.91871193955
2005-08-07,1793.98165890548
2005-08-08,1811.63895896304
2005-08-09,1758.66705879035
2005-08-10,1698.63221165174
2005-08-11,1709.22669945788
2005-08-12,1610.34571136392
2005-08-13,1514.99639882469
2005-08-14,1426.70989853688
2005-08-15,1423.17835769666
2005-08-16,1469.08731090342
2005-08-17,1917.58275930842
2005-08-18,2034.12091274543
2005-08-19,1744.54129957301
2005-08-20,1592.68841130636
2005-08-21,1525.59075191633
2005-08-22,1539.71651113367
2005-08-23,1688.0378585601
2005-08-24,1839.89061211224
2005-08-25,1620.94019917007
2005-08-26,1539.71651113367
2005-08-27,1500.87050489284
2005-08-28,1469.08731090342
2005-08-29,1483.21320483528
2005-08-30,1522.05921107611
2005-08-31,1412.58400460502
2005-09-01,1334.89185740885
2005-09-02,1292.51431032779
2005-09-03,1416.11541073073
2005-09-04,1373.73799836419
2005-09-05,1327.82891044292
2005-09-06,1253.66830408696
2005-09-07,1186.57050998242
2005-09-08,1140.66155677566
2005-09-09,1243.07395099532
2005-09-10,1401.98965151339
2005-09-11,1356.08069830663
2005-09-12,1303.10879813394
2005-09-13,1281.91995723616
2005-09-14,1260.73125105289
2005-09-15,1303.10879813394
2005-09-16,1366.67505139826
2005-09-17,1320.7660981915
2005-09-18,1267.79419801881
2005-09-19,1225.41665093776
2005-09-20,1250.13689796125
2005-09-21,1221.88511009754
2005-09-22,1190.10205082263
2005-09-23,1168.91320992485
2005-09-24,1133.59860980973
2005-09-25,1101.81555053482
2005-09-26,1073.56383002837
2005-09-27,1098.28407705186
2005-09-28,1091.22113008593
2005-09-29,1130.06720368402
2005-09-30,1755.13565266464
